id,Arabic,English,pred_ar_standalone,pred_en_standalone,chrf_en_to_ar_standalone,chrf_ar_to_en_standalone,pred_ar_stage2,pred_en_stage2,chrf_en_to_ar_stage2,chrf_ar_to_en_stage2,delta_chrf_en_to_ar,delta_chrf_ar_to_en
552,راسي راه يدور بيا.,My head is spinning.,ڨاع راسي راه يدور.,<em>My head is spinning.</em>,68.45362970362969,74.55650996929927,ڨاع راسي راه يدور.,<em>My head is spinning.</em>,68.45362970362969,74.55650996929927,0.0,0.0
19629,شعبي,Popular/Folk,ڨاع الشعب,100% Algerian,30.343583902809414,3.571428571428571,ڨاع الشعب,100% Algerian,30.343583902809414,3.571428571428571,0.0,0.0
14595,المولودية قوية بزاف.,MC Alger (Mouloudia) is very strong.,100% المولودية قوية بزاف.,100% MCA is strong.,93.85251276073058,23.983318571193347,100% المولودية قوية بزاف.,100% MCA is strong.,93.85251276073058,23.983318571193347,0.0,0.0
13337,والله عيب عليكم كاع كي تتعاركوا بلا بيا.,"Honestly, it's a shame on you all for fighting without me.",ڨاع راكم عيب عليكم كي راكم تضاربوا بلا بيا.,100% shame on you all for fighting without me.,48.44432480483348,71.83863203569642,ڨاع عيب عليكم كي تناضلو بلا بيا.,100% shame on you all for fighting without me.,45.700364049762605,71.83863203569642,-2.743960755070873,0.0
1755,وكريستيانو رونالدو داها. قال 'نقولكم شكون راح يبقى'. أسامة يقول بلي راح يبان. راهو غير يكتب في التعليقات لحتّى دروك بلي راهو مكمل وراقد معانا لحتّى هاد اللحظة. هذا أطول بودكاست درتو؛ كل ربع سنين ماشي نهاية العالم. دير جيم ونشوف إيلا صح من قلبك. بصراحة، نتمنى لو كان كريستيانو رونالدو كان مع المجموعة دروك. لا إله إلا الله. مصلحتي ميسي يبان - صعيبة. مصلحتي ميسي وكريستيانو زوز يبانو، وفي النهاية، أقسم بالله إيلا زوج وصلو للنهائي، راح نشهد نهائي تاريخي في حياتي. شغل روحك برك، هاها.,"And Cristiano Ronaldo took it. He said, 'I'll tell you who's staying.' Osama says he will shine. He's still writing in the comments until now that he's continuing and staying with us until this moment. This is the longest podcast I've done; every four years is not the end of the world. Just like it and I'll see if it's really from your heart. Honestly, I wish Cristiano Ronaldo was with the group now. There is no god but Allah. It's in my interest for Messi to shine—it's difficult. It's in my interest for both Messi and Cristiano to shine, and in the end, I swear if both of them reach the final, I'll witness a historic final in my life. Mind your own business, haha.",كريستيانو رونالدو داها. قال: 'نقولك شكون اللي راهو قاعد.' أسامة يقول بلي راح يلمع. مازالو يكتب في الكومونتير حتى لدروك بلي راهو مكمل معانا وراهو قاعد حتى لهاد اللحظة. هادي أطول بودكاست درتو؛ كل أربع سنين ماشي نهاية العالم. كيما راك تشوف، راني نشوف إذا راهو من قلبك. بصراحة، نتمنى لو كان كريستيانو رونالدو راهو معانا دروك. لا إله إلا الله. في م,"100% Cristiano Ronaldo took it. He said, 'I'll tell you who will stay.' Osama says he will appear. He's just writing in the comments until now that he's still with us until now. This is the longest podcast you've ever done; every four years isn't the end of the world. Like, share, and see if you really feel it. Honestly, I wish Cristiano Ronaldo was with the group now. There is no god but Allah. My wish is for Messi to appear—it's difficult. My wish is for Messi and Cristiano to appear, and in the",47.42033373416491,58.85845533994938,كريستيانو رونالدو داها. قال: 'نقولك شكون اللي راهو قاعد'. أسامة يقول بلي راح يلمع. مازالو يكتب في الكومونتير حتى لدروك بلي راهو مكمل وقاعد معانا حتى لهاد اللحظة. هادي أطول بودكاست درتو؛ كل أربع سنين ماشي نهاية العالم. غير ديروا جيم ونتفكروا إذا كانت من قلبكم. بصراحة، نتمنى لو كان كريستيانو رونالدو راهو معانا دروك. لا إله إلا الله. في مصلح,"2022 and Cristiano Ronaldo took it. He said, 'I'll tell you who will stay.' Osama says he will appear. He's just writing in the comments until now that he's still going and staying with us until now. This is the longest podcast you've ever done; every four years isn't the end of the world. Like, hit like and see if you really feel it. Honestly, I wish Cristiano Ronaldo was with the group now. There is no god but Allah. My wish is for Messi to appear—it's difficult. My wish is for Messi and Cristiano to appear",47.91975427824929,59.6793724750182,0.49942054408437997,0.820917135068818
32679,دا ثمان نقاط، ثمان نقاط. واش معناها، أنا شحال ديت؟ وزيد، توقعت زوج ماتشوات صحاح. اوكي، فهمت، راني معاك، بصح كان كاين ماتش برينتفورد وماتش نيوكاسل. اوكي، معليش. أما عمر، دا 10 نقاط، الله يبارك. ايه، بصح أنا ثاني توقعت زوج ماتشوات صحاح - نيوكاسل وبرينتفورد. أنا متخصص في الدوري الإنجليزي. ايه، ما تحكيش، راني متخصص في الدوري الإنجليزي كثر من أي دوري واحد آخر. المجموع، المجموع، ايه. عمر عندو 56. الله يبارك، راك الأول بـ 58، هايلة.,"He got eight points, eight points. What does that mean, how many points did I get? Also, I predicted two matches correctly. Okay, I get it, I'm with you, but there was a Brentford match and a Newcastle match. Okay, fine. As for Omar, he got 10 points, bless him. Yeah, but I also predicted two matches correctly – Newcastle and Brentford. I'm specialized in the English Premier League. Yeah, don't talk about it; I'm more specialized in the English Premier League than any other league. Total score, total score, yes. Omar has 56. God is great, you’re now first with 58, nice.",8 نقاط، 8 نقاط. واش معناتها، شحال ديت نقاط؟ زيد، توقعت زوج ماتشوات صحاح. اوكي، راني فاهم، راني معاك، بصح كان كاين ماتش بينتيفورد وماتش نيوكاسل. اوكي، معليش. أما عمر، ديت 10 نقاط، يعطيه الصحة. إيه، بصح أنا تاني توقعت زوج ماتشوات صحاح - نيوكاسل وبنتيفورد. أنا متخصصة في البطولة الإنجليزية. إيه، ما تهدرش عليها؛ أنا مت,"8 points, 8 points. What does that mean, how many did I get? And also, I predicted two correct matches. Okay, I understand, I'm with you, but there was a Brentford match and a Newcastle match. Okay, fine. As for Omar, he got 10 points, God bless. Yes, but I also predicted two correct matches—Newcastle and Brentford. I'm a specialist in the English Premier League. Yes, don't talk, I'm a specialist in the English Premier League more than any other league. Total, total, yes. Omar has 56. God",50.23776918432144,70.58857195267873,8 نقاط، 8 نقاط. واش معناتها، شحال ديت نقاط؟ زيد، تنبأت بزوج ماتشوات صحاح. اوكي، راني فاهم، راني معاك، بصح كان كاين ماتش بينتيفورد وماتش نيوكاسل. اوكي، معليش. أما عمر، ديت 10 نقاط، يعطيك الصحة. إيه، بصح أنا تاني تنبأت بزوج ماتشوات صحاح - نيوكاسل وبنتيفورد. أنا متخصصة في الدوري الإنجليزي الممتاز. إيه،,"8 points, 8 points. What does that mean, how many did I get? And also, I predicted two correct matches. Okay, I understand, I'm with you, but there was a Brentford match and a Newcastle match. Okay, fine. As for Omar, he got 10 points, God bless. Yes, but I also predicted two correct matches—Newcastle and Brentford. I'm a specialist in the English Premier League. Yes, don't talk, I'm a specialist in the English Premier League more than any other league. The total, the total, yes. Omar has 56",47.68410429345841,69.15653542718033,-2.5536648908630255,-1.432036525498404
23487,بالنسبة لأرسنال، راهم يستغلوا لعب مانشستر سيتي ومانشستر يونايتد في الكأس ضد بيرنلي وفولهام، الزوج فرق اللي راح يتلاقاو قريبا في النهائي، باش يوسعوا الفارق مؤقتا لثمان نقاط في صدارة الدوري، حتى يلعب مانشستر سيتي مبارياتهم المؤجلة. نشوفوا وين راح يوصلنا هاد السباق. أخيرا وليس آخرا، كاين بزاف فضايح في لندن هاد الأيام، سببها واحد مازال ما عرفش يعدل الجاكيطة تاعو ولا يسقم سروالو. كل ما يسقم حاجة، حاجة أخرى تفسد، خاصة بتصريحاتو وانتقاداتو الحادة للإدارة، اللاعبين، وسياسة النادي. كاين بزاف حوايج لازم نهدروا عليهم في حلقة اليوم قبل فترة التوقف الدولي، باش نرجعوا للحلقات الخاصة بكل الاختلافات، القصص، والإحصائيات اللي تحبوها. اشتركوا في قناتنا هنا باش نلحقوا، واش رايك يا سيد سعيد؟ 10 ملايين؟ وتابعونا على كامل منصات التواصل الاجتماعي: فيسبوك، إنستغرام، تيك توك، سواء بروفايلات الشخصية ولا قنوات الرزع. نحطوا محتوى مختلف في كل بلاصة، تما ما تضيعوا والو. شغل الموسيقى وخلونا ندخلوا ديريكت في الحلقة. مرحبا بكم في حلقة جديدة من الرزع. اخرج للشارع يا سعيد! مازلت في صدارة الدوري، مازلت الليدر، مازلت رقم واحد! مازلت رقم واحد...,"As for Arsenal, they're taking advantage of both Manchester City and Manchester United playing in the cup against Burnley and Fulham—the two teams who will meet soon in the final—to temporarily go eight points clear at the top of the league, until Manchester City play their postponed matches. We'll see where this race takes us. Last but not least, there are a lot of scandals in London these days, sparked by someone who still can't fix his jacket properly or adjust his pants. Every time he fixes one thing, something else goes wrong, especially with his statements and his extreme criticism of the management, players, and club policy. There are many things we need to talk about in today’s episode before the international break, so we can go back to the special episodes with all the differences, stories, and stats you love. Subscribe to our channel here so we can reach—what do you think, Mr. Saeed?—10 million? And follow us on all social media platforms: Facebook, Instagram, TikTok, whether it’s my personal profiles or the Erza3 channels. We post different content everywhere, so don’t miss anything. Play the music and let’s get straight into the episode. Welcome to a new episode of Raza3. Hit the streets, Saeed! I’m still top of the league, still the leader, still number one! I’m still number one...",ًأما بالنسبة لأرسنال، راهم يستغلوا في زوج مانشستر سيتي ومانشستر يونايتد يلعبوا في الكاس ضد بيرنلي وفولهام، الزوج فرق اللي راح يتلاقاو قريب في النهائي، باش يروحوا مؤقتاً بعشر نقاط في الصدارة تاع البطولة، حتى مانشستر سيتي يلعبوا الماتشات المأجلة تاعهم. رانا رايحين نشوفوا وين توصلنا هاد السباق. وفي الأخير، كاين بزاف فضايح في لندن هاد الأيام، اللي سببتها,"10 million? And follow us on all social media platforms: Facebook, Instagram, TikTok, whether personal profiles or group channels. We'll post different content everywhere, so you won't miss anything. Let's get straight to the episode. Welcome to a new episode of the group. Go out to the street, Saeed! You're still at the top of the league, you're still the leader, you're still number one! You're still number one...",25.825439152513667,29.33022163670288,ڨاع بالنسبة لأرسنال، راهم يستغلوا في مانشستر سيتي ومانشستر يونايتد يلعبوا في الكاس ضد بيرنلي وفولهام، هادوك الزوج فرق اللي راح يتلاقاو قريب في النهائي، باش يديو 8 نقاط في الصدارة مؤقتاً، حتى مانشستر سيتي يلعبوا الماتشات المأجلة تاعهم. رانا نشوفوا وين راح توصل هاد السباق. أخيراً وليس آخراً، كاين بزاف فضايح في لندن هاد الأيام، ومستفز,"10 million? And follow us on all social media platforms: Facebook, Instagram, TikTok, whether personal profiles or group channels. We'll post different content everywhere, so you won't miss anything. Let's get straight to the episode. Welcome to a new episode of the group. Go out to the street, Saeed! You're still at the top of the league, you're still the leader, you're still number one! You're still number one...",25.537446962779555,29.33022163670288,-0.287992189734112,0.0
33817,في الخدمة,At your service,ڨاع واش تحب,100%,1.5243902439024393,0.0,ڨاع واش في خدمتك,100%,20.045491730026264,0.0,18.521101486123825,0.0
9613,كان يمشي بوقار كبير، بلا ما يدير حركات زايدة.,"He was walking with great pride, without making any unnecessary movements.",كان يمشي بالفخر، بلا ما يدير أي حركة زايدة.,"He was walking with great dignity, not making any unnecessary gestures.",55.102383194189905,64.51520407205564,كان يمشي بالفخر، بلا ما يدير أي حركة زايدة.,"He was walking with great dignity, without any unnecessary movements.",55.10238319418991,76.29163977061923,7.105427357601002e-15,11.776435698563589
6288,يا سيدي معليش، هيا نقولو نيوكاسل، نيوكاسل، الصف الثالث، نيوكاسل، الصف الثالث، نيوكاسل ولا نيوكاسل إف، الحمد لله.,"Alright, fine, let's go and say Newcastle, Newcastle, third row, Newcastle, third row, Newcastle or Newcastle F, thank God.",ڨاع مليح، هيا نروحو ونقولو نيوكاسل، نيوكاسل، الصف الثالث، نيوكاسل، الصف الثالث، نيوكاسل ولا نيوكاسل إف، الحمد لله.,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,84.11050027753213,0.0,ڨاع مليح، هيا نروحو نقولو نيوكاسل، نيوكاسل، الصف الثالث، نيوكاسل، الصف الثالث، نيوكاسل ولا نيوكاسل إف، الحمد لله.,"1000, okay, let's say Newcastle, Newcastle, third row, Newcastle, third row, Newcastle or Newcastle F, thank God.",85.60269076904757,82.77019628215714,1.4921904915154443,82.77019628215714
7102,راس الحمار كان معمر بأفكار غبية، وزاد تعجب في روحو، وقف وبدا يضحك بصوت عالي.,"The donkey's head was full of stupid ideas, and he became proud of himself, stood up, and started laughing out loud.",ڨرنبة الحمار كانت معمرة أفكار غبية، وولا فخور بنفسه، وقف، وبدا يضحك بصوت عالي.,"The donkey's head was full of stupid ideas, and he was amused, so he stood up and started laughing loudly.",51.85301586845454,67.15327350662417,ڨرنبة الحمار كانت معمرة أفكار غبية، وولي فخور في روحو، وقف، وبدا يضحك بصوت عالي.,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,59.64044726288451,0.0,7.787431394429966,-67.15327350662417
37989,نروحو لوسط ترتيب البطولة.,Let's move to the middle of the league table.,ڨاع نروحو لوسط الترتيب.,10th place in the league,47.39306512028949,22.45846547780748,ڨاع نروحو لوسط الترتيب.,10th place in the league.,47.39306512028949,24.355612770339995,0.0,1.897147292532516
36679,أما بخصوص السؤال الأخير اللي رايكو يخمم فيه كل مناصري اتحاد الجزائر (USMA): واش ولات مستحيلة؟,As for the last question that every USMA fan is thinking about: has it become impossible?,ڨاع لي راهم يخمموا في السؤال الأخير لي راهو يخطر في بال كل مناصر تاع اتحاد العاصمة: واش ولات مستحيلة؟,1. As for the last question that every USMA fan is thinking about: is it impossible?,46.82694215723517,83.16334990966456,ڨاع اللي يحبوا اتحاد العاصمة راهم يخمموا في السؤال الأخير اللي راهو يخلع في كل مناصر تاع اتحاد العاصمة: واش ولا مستحيل؟,As for the last question that every USMA fan is thinking about: is it impossible?,42.71056019349814,83.9579865737056,-4.116381963737034,0.7946366640410361
41580,اليوم، راك فرحان وراسي، وروحْت للدار كي العادة. المولودية راهي تصبر فيك هذي مدة، إذن عندك زوج انتصارات نفسية مهمة. كي شغل مناصر عادي يروح للدار وعارف بلي ددى بطولة، شطح في الشارع، ومن بعد روح للدار عادي. راك متفائل بالمدرب؛ هو مدرب مليح وراه يحاول يخدم باللي كاين، بصح خاصه تعزيزات وصفقات جديدة. اتحاد الجزائر عنده مشكل مع عقوبة منع التسجيل لثلاث فترات ولازم يخلص 2.7 مليون ولا 2.4 مليون باش يحلها. عس روحك بلي دراهم كأس الكنفدرالية بالك يخلصوه. بصح ديما يجوك قضايا من القديم، راك فاهم، من وقتات هذاك المدرب المساعد.,"Today, you're happy and content, and you went home as usual. MC Alger (Mouloudia) has been consoling you for a while, so you have two important psychological wins. Just like a normal fan who goes home knowing that they won a championship, celebrated in the street, and then went home as usual. You're optimistic about the coach; he's a good coach who is trying to work with what he has, but he needs reinforcements and new signings. USM Alger has a problem with another registration ban for three periods and must pay 2.7 million or 2.4 million to resolve it. Keep in mind that the Confederation Cup money will probably cover it. But you keep getting cases from old backlogs, you know, from the time of that assistant coach.",اليوم راك فرحان ومستقر، وخرجت للدار كيما العادة. المولودية راهي تسليك عليك من شحال هادي، يعني عندك زوج انتصارات نفسية مهمين. كيما المشجع العادي اللي يخرج للدار وهو عارف بلي ربح البطولة، احتفل في الشارع، ومن بعد خرج للدار كيما العادة. راك متفائل بالمدرب؛ مدرب مليح راه يحاول يخدم باللي عنده، بصح يحتاج تعزيزات وتوقيعات جدد. اتحاد الجزائر عنده مشكل آخر تاع حظر تسجيل لمدة ثلاث,"10 days ago, you were happy and cheerful, and you went home as usual. MCA has been supporting you for a while now, so you have two important psychological victories. It's like a normal fan going home knowing they won the league, celebrating in the street, and then going home normally. You're optimistic about the coach; he's a good coach who's trying to work with what he has, but he needs reinforcements and new signings. USMA has a problem with the three-window transfer ban and needs to pay 2.7 million or 2.4 million to lift it. Be careful",40.89837440557771,56.4099091220319,ڨاع راك فرحان ومستمتع، وروحتي للدار كيما العادة. المولودية راهي تسليك فيك من شحال هادي، يعني عندك زوج انتصارات نفسية مهمين. كيما المشجع العادي اللي يروح للدار وهو عارف بلي ربح البطولة، احتفل في الشارع، ومن بعد راح للدار كيما العادة. راك متفائل بالمدرب؛ هو مدرب مليح راه يحاول يخدم باللي عندو، بصح يحتاج تعزيزات وتوقيعات جديدة. اتحاد العاصمة عنده مشكل آخر تاع ح,"10 days ago, you were happy and cheerful, and you went home as usual. MCA has been patiently waiting for you for a while, so you have two important psychological victories. It's like a normal fan going home knowing they won the league, celebrating in the street, then going home normally. You're optimistic about the coach; he's a good coach who's trying to work with what he has, but he needs reinforcements and new signings. USMA has a problem with the transfer ban for three periods and needs to pay 2.7 million or 2.4 million to lift it. Be careful",42.11864201643022,57.63934483817975,1.2202676108525097,1.2294357161478544
19155,لوكا غير قدرت تفكر كيفاش كانت شحال هذه.,If only she could remember how she was long ago.,ڨاع لوكان تقدر تفكر كيفاش كانت بكري.,100 if you could remember how long ago it was.,45.547224142414464,52.12539469539893,ڨاع لوكان تقدر تفكر كيفاش كانت بكري.,100 if you could remember how long ago it was.,45.547224142414464,52.12539469539893,0.0,0.0
34956,يا جماعة، يوفنتوس راهي في انهيار تام، ديما نفس الكارثة.,"Guys, Juventus is in complete collapse, still the same disaster.",ڨاع يا جماعة، يوفنتوس راهم في انهيار كامل، مازال نفس الكارثة.,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,66.39037531115589,0.0,ڨاع يا جماعة، يوفنتوس راهي في انهيار كامل، مازال نفس الكارثة.,,75.97591261000909,0.0,9.585537298853197,0.0
44632,مازال عندكم إدارة جديدة، وراكم فمرحلة انتقالية كبيرة بزاف مع المجلس الجديد تحت قيادة راتكليف، لازم تصبروا وتشوفوا السيستيم اللي راح يمشيو عليه، خاطر هاد الشي ما يصرى في ليلة ونهار. لازم تشوف كيفاش هاد الراجل راح يقيم الأمور، وكيفاش هاد المدرب راح يخدم المشروع اللي راهم يحطو في الساس تاعو دروك. الصفقات والمصاريف اللي راهم يديروا فيها كامل تحتاج وقت، صافي ما تعلقوش آمال كبيرة بزاف فهاد العام وما تروحوش للطرف. بصح قبل ما تروح، حبيت نسقسيك سؤال: راك صح فرحان وراضي بالصح؟,"You still have a new management, and you are going through a very big transition period with the new board under Ratcliffe's leadership, so you need to be patient and see the system they will follow, because this doesn't happen overnight. You need to see how this man will evaluate things, how this coach will serve the project they're laying the foundations for now. The deals and spending they're making all need some time, so don't put too much hope in this year and don't go to any extremes. But before you leave, I want to ask you a question: are you really happy and truly satisfied?",راك مازال عندك إدارة جديدة، وراك رايح في فترة انتقالية كبيرة بزاف مع المجلس الجديد بقيادة راتكليف، صافي لازم تصبر وتشوف السيستيم اللي راح يتبعوه، خاطر هادشي ما يصرىش في ليلة وضحاها. لازم تشوف كيفاش هاد الراجل راح يقيم الأمور، كيفاش هاد المدرب راح يخدم المشروع اللي راهم يبنيو فيه دروك. الصفقات والإنفاق اللي راهم يديروه كامل يحتاجو شوية وقت، صافي ما تحطش أمل كبير في هاد العام وما,"1. You still have a new management team, and you're in a very big transition phase with the new board under Ratcliffe's leadership, so you need to be patient and see the system they'll follow, because this won't happen overnight. You need to see how this man will evaluate things, and how this coach will execute the project they're setting up now. The deals and expenses they're making need time, so don't put too much hope in this year and don't go to the other side. But before you leave, I want to ask you a question: are you really",57.52929913343241,76.7221904587628,راك مازال عندك إدارة جديدة، وراك رايح في فترة انتقالية كبيرة بزاف مع المجلس الجديد بقيادة راتكليف، صافي لازم تصبر وتشوف السيستيم اللي راح يتبعوه، خاطر هادشي ما يصراليش في ليلة وضحاها. لازم تشوف كيفاش هاد الراجل راح يقيم الأمور، كيفاش هاد المدرب راح يخدم المشروع اللي راهم يضعوا فيه الأساس دروك. الصفقات والإنفاق اللي راهم يديروه كامل يحتاجوا شوية وقت، صافي ما تحطش أمل كبير في هاد العام,"100% you still have a new management team, and you're in a very big transition phase with the new board under Ratcliffe's leadership, so you need to be patient and see the system they'll follow, because this won't happen overnight. You need to see how this man will evaluate things, and how this coach will work on the project they're setting up now. The deals and expenses they're making need time, so don't put too much hope in this year and don't go to the other side. But before you go, I want to ask you a question:",56.87983854683634,72.90275527536524,-0.6494605865960708,-3.819435183397559
21837,قرار كيما هكذا لازم يتبلغ لمعالي وزير الصحة.,"A decision like this should be reported to His Excellency, the Minister of Health.",ڨرار كيما هكا لازم يبلغ للوزير المحترم، وزير الصحة.,100% this decision should be reported to the Minister of Health.,51.84905959701822,62.27399731181268,ڨرار كيما هادا لازم يبلغ للمستشار، وزير الصحة.,100% this decision should be reported to the honorable Minister of Health.,50.19325344599076,59.29550242623439,-1.6558061510274555,-2.978494885578286
16746,شرب الماء، آيا، شرب.,"Drink water, come on, drink.",ٱشرب الماء، هيا، اشرب.,"<em>Drink water, come on, drink.</em>",49.30599258341926,83.8651753524074,ڨاع الماء، هيا اشرب.,"<em>Drink water, come on, drink.</em>",32.390951572936864,83.8651753524074,-16.915041010482398,0.0
1862,تعال هنا، تعال هنا، واش صاير؟ علاش راك تبكي؟ واش كاين؟,"Come here, come here, what's going on? Why are you crying? What's happening?",ٱجي لهنا، ٱجي لهنا، واش كاين؟ علاش راك تبكي؟ واش راه صاري؟,"<em>Come here, come here, what's going on? Why are you crying? What's wrong?</em>",59.26364911721622,83.6263843505727,ڨعد هنا، ڨعد هنا، واش كاين؟ علاش راك تبكي؟ واش راه صاري؟,"<em>Come here, come here, what's going on? Why are you crying? What's wrong?</em>",60.463878797232496,83.6263843505727,1.2002296800162782,0.0
27153,القرار نهائي 100%.,The decision is 100% final.,100% القرار نهائي.,100% final decision.,68.85651315696445,59.86442918908359,100% القرار نهائي.,100% final decision.,68.85651315696445,59.86442918908359,0.0,0.0
3529,راها تلعب بيه.,She's messing around with him.,ڨاع راهي تخلط فيه.,She's playing with him.,19.56630726674339,43.63289603696727,ڨاع راها تضحك عليه.,She's playing with him.,30.68842628084832,43.63289603696727,11.122119014104928,0.0
15746,فرحان بشجاعتو,Happy with his courage,ڨاع راضي على شجاعتو,100% confident,26.020438735304634,4.255335078892426,ڨاع فرحان بشجاعتو,100% confident,92.52776305972166,4.255335078892426,66.50732432441703,0.0
38835,لأ، لأ، يا خويا، دير ديفيزيون ولا بوسطي,"No, no, my dear, broadcast",ﻻ ﻻ يا خويا، بث,"100%, 100%, my dear, make a division or a position",19.004250576736545,35.41251812652143,ﻻ ﻻ يا خويا، بث,"100%, 100%, my dear, make a division or a middle",19.004250576736545,34.80525684535098,0.0,-0.6072612811704445
5840,راك تحسب صح، يا دكتور، بلي راح يخليوك دير واش حاب بكل هاد السهولة؟,"Do you really think, doctor, that they would let you do whatever you want so easily?",ڨاع راك تحسب، يا دكتور، بلي راح يخليوك دير واش تحب هكاك ساهل؟,"100% right, doctor, that he will let you do whatever you want with this ease?",59.37684951043286,52.38390118127525,ڨاع راك تحسب يا دكتور، بلي راح يخليوك دير واش تحب هكاك ساهل؟,"100% you think, doctor, that he will let you do whatever you want with all this ease?",59.92961425414071,59.75250787444209,0.5527647437078471,7.368606693166839
24304,هذا ماشي هو المشكل، خاطر لازم تعرف بلي السعودية تخلص صاليرات بزاف عاليين.,"That's not really the issue because, keep in mind, Saudi Arabia pays very high salaries.",ﻫادي ماشي هي المشكل خاطر، دير في بالك، السعودية تخلص صاليريات طالعة بزاف.,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40.02998724353552,0.0,ة ماشي هادي هي المشكل خاطر، دير في بالك، السعودية تخلص رواتب عالية بزاف.,"1000 is not the problem, because you need to know that Saudi Arabia pays very high salaries.",36.67625227982007,54.08677175027482,-3.3537349637154534,54.08677175027482
46236,تعشيت عند سيليست.,I had dinner at Celeste's.,ْكلت العشا عند سيليست.,<em>I had dinner at Céleste's.</em>,61.71096704150927,67.1970259789321,ڨعدت العشا عند سيليست.,1 went to dinner at Céleste's.,61.71096704150927,53.013947632929536,0.0,-14.183078346002567
33122,الاختبار الحقيقي جاي في الماتشات الثلاثة الجايين كي نلعبو ضد بايرن، ليفربول، وبوروسيا مونشنغلادباخ. رانا رايحين نشوفو اذا سيب فان دن بيرغ غادي يصبر ولا لا.,"The real test is coming in the next three matches when facing Bayern, Liverpool, and Borussia Mönchengladbach. We'll see if Sepp van den Berg will hold up or not.",ٱختبار الحقيقي جاي في الماتشوات الثلاثة الجايين كي نواجهو بايرن، ليفربول، وبوروسيا مونشنغلادباخ. نشوفو إذا سييب فان دن بيرغ راح يقاوم ولا لالا.,"3 matches in a row will be the real test when we play against Bayern, Liverpool, and Borussia Monchengladbach. We'll see if Seb Van Den Berg will hold up or not.",64.98604859680847,64.15132925574024,ٱختبار الحقيقي جاي في الماتشات الثلاثة الجايين كي نلعبو ضد بايرن، ليفربول، وبوروسيا مونشنغلادباخ. نشوفو إذا سييب فان دن بيرغ راح يقاوم ولا لأ.,"3 matches coming up will be the real test when we play against Bayern, Liverpool, and Borussia Mönchengladbach. We'll see if Seb Van Den Berg will hold up or not.",73.6985273992788,69.33403885808114,8.71247880247033,5.182709602340907
40112,واش بيه، يا خويا. واش بيك، يا الطبيب. لا.,"Alright, brother. Okay, doctor. No.",ڨاع مليح يا خو. صح، يا طبيب. لا.,"What's wrong with him, my dear. What's wrong with you, doctor. No.",30.918567373164375,37.80486338106445,ڨاع مليح يا خو. صح، يا دكتور. لا.,"100, man. What's wrong with you, doctor. No.",21.66721029950549,40.22180780533847,-9.251357073658884,2.4169444242740212
36427,أيا هيا.,Come on.,ٱيا.,"<em>Come on, let's go.</em>",23.79573317887827,36.66381408860936,ڨاع.,"<em>Come on, let's go.</em>",11.168384879725089,36.66381408860936,-12.62734829915318,0.0
10518,راني راضي بالشريك اللي درت معاه الصفقة.,I'm satisfied with the partner I made the deal with.,ڨاع راني راضي بالشرك اللي درت معاه الصفقة.,1 am,84.63562659619777,1.1428571428571428,ڨاع راني راضي بالشرك اللي درت معاه الصفقة.,1 am satisfied with the partner I made the deal with.,84.63562659619777,93.50266367393604,0.0,92.3598065310789
